0.0000000000E+00 0.1098753311E+01 -.1092115030E+01 0.4000000000E+02 0.1734723476E-17
0.1000000000E-03 0.1098719168E+01 -.1092118352E+01 0.4000008371E+02 -.8320099408E-04
0.2000000000E-03 0.1098685028E+01 -.1092121673E+01 0.4000016742E+02 -.1663867579E-03
0.3000000000E-03 0.1098650891E+01 -.1092124992E+01 0.4000025112E+02 -.2495572921E-03
0.4000000000E-03 0.1098616759E+01 -.1092128309E+01 0.4000033482E+02 -.3327125977E-03
0.5000000000E-03 0.1098582629E+01 -.1092131625E+01 0.4000041851E+02 -.4158526754E-03
0.6000000000E-03 0.1098548504E+01 -.1092134938E+01 0.4000050219E+02 -.4989775260E-03
0.7000000000E-03 0.1098514381E+01 -.1092138250E+01 0.4000058587E+02 -.5820871502E-03
0.8000000000E-03 0.1098480263E+01 -.1092141560E+01 0.4000066955E+02 -.6651815490E-03
0.9000000000E-03 0.1098446148E+01 -.1092144868E+01 0.4000075322E+02 -.7482607231E-03
0.1000000000E-02 0.1098412036E+01 -.1092148174E+01 0.4000083688E+02 -.8313246734E-03
0.1100000000E-02 0.1098377928E+01 -.1092151478E+01 0.4000092054E+02 -.9143734005E-03
0.1200000000E-02 0.1098343824E+01 -.1092154781E+01 0.4000100420E+02 -.9974069053E-03
0.1300000000E-02 0.1098309723E+01 -.1092158081E+01 0.4000108784E+02 -.1080425189E-02
0.1400000000E-02 0.1098275625E+01 -.1092161380E+01 0.4000117149E+02 -.1163428251E-02
0.1500000000E-02 0.1098241531E+01 -.1092164677E+01 0.4000125513E+02 -.1246416094E-02
0.1600000000E-02 0.1098207441E+01 -.1092167973E+01 0.4000133876E+02 -.1329388718E-02
0.1700000000E-02 0.1098173354E+01 -.1092171266E+01 0.4000142239E+02 -.1412346124E-02
0.1800000000E-02 0.1098139271E+01 -.1092174558E+01 0.4000150601E+02 -.1495288312E-02
0.1900000000E-02 0.1098105191E+01 -.1092177847E+01 0.4000158963E+02 -.1578215283E-02
0.2000000000E-02 0.1098071115E+01 -.1092181135E+01 0.4000167324E+02 -.1661127039E-02
0.2100000000E-02 0.1098037042E+01 -.1092184421E+01 0.4000175684E+02 -.1744023579E-02
0.2200000000E-02 0.1098002973E+01 -.1092187706E+01 0.4000184045E+02 -.1826904906E-02
0.2300000000E-02 0.1097968907E+01 -.1092190988E+01 0.4000192404E+02 -.1909771019E-02
0.2400000000E-02 0.1097934845E+01 -.1092194269E+01 0.4000200763E+02 -.1992621919E-02
0.2500000000E-02 0.1097900787E+01 -.1092197548E+01 0.4000209122E+02 -.2075457608E-02
0.2600000000E-02 0.1097866732E+01 -.1092200825E+01 0.4000217480E+02 -.2158278085E-02
0.2700000000E-02 0.1097832680E+01 -.1092204100E+01 0.4000225837E+02 -.2241083353E-02
0.2800000000E-02 0.1097798632E+01 -.1092207373E+01 0.4000234194E+02 -.2323873411E-02
0.2900000000E-02 0.1097764588E+01 -.1092210645E+01 0.4000242551E+02 -.2406648260E-02
0.3000000000E-02 0.1097730547E+01 -.1092213915E+01 0.4000250907E+02 -.2489407902E-02
0.3100000000E-02 0.1097696509E+01 -.1092217183E+01 0.4000259262E+02 -.2572152337E-02
0.3200000000E-02 0.1097662475E+01 -.1092220449E+01 0.4000267617E+02 -.2654881566E-02
0.3300000000E-02 0.1097628445E+01 -.1092223713E+01 0.4000275971E+02 -.2737595589E-02
0.3400000000E-02 0.1097594418E+01 -.1092226975E+01 0.4000284325E+02 -.2820294408E-02
0.3500000000E-02 0.1097560395E+01 -.1092230236E+01 0.4000292679E+02 -.2902978023E-02
0.3600000000E-02 0.1097526375E+01 -.1092233495E+01 0.4000301032E+02 -.2985646436E-02
0.3700000000E-02 0.1097492359E+01 -.1092236752E+01 0.4000309384E+02 -.3068299632E-02
0.3800000000E-02 0.1097458346E+01 -.1092240007E+01 0.4000317736E+02 -.3150937638E-02
0.3900000000E-02 0.1097424337E+01 -.1092243260E+01 0.4000326087E+02 -.3233560445E-02
0.4000000000E-02 0.1097390331E+01 -.1092246512E+01 0.4000334438E+02 -.3316168051E-02
