0.0000000000E+00 0.1409735121E+01 -.9550962928E-01 0.5400000000E+02 0.1734723476E-17
0.1000000000E-03 0.1409735122E+01 -.9550962920E-01 0.5399999999E+02 0.1687869237E-08
0.2000000000E-03 0.1409735124E+01 -.9550962898E-01 0.5399999997E+02 0.5731618890E-08
0.3000000000E-03 0.1409735129E+01 -.9550962863E-01 0.5399999992E+02 0.1213260806E-07
0.4000000000E-03 0.1409735136E+01 -.9550962814E-01 0.5399999986E+02 0.2088942103E-07
0.5000000000E-03 0.1409735145E+01 -.9550962750E-01 0.5399999978E+02 0.3200254402E-07
0.6000000000E-03 0.1409735155E+01 -.9550962673E-01 0.5399999969E+02 0.4547198200E-07
0.7000000000E-03 0.1409735168E+01 -.9550962582E-01 0.5399999958E+02 0.6129774214E-07
0.8000000000E-03 0.1409735182E+01 -.9550962477E-01 0.5399999945E+02 0.7947983390E-07
0.9000000000E-03 0.1409735198E+01 -.9550962358E-01 0.5399999930E+02 0.1000182696E-06
0.1000000000E-02 0.1409735216E+01 -.9550962225E-01 0.5399999913E+02 0.1229130649E-06
0.1100000000E-02 0.1409735236E+01 -.9550962078E-01 0.5399999895E+02 0.1481642390E-06
0.1200000000E-02 0.1409735259E+01 -.9550961917E-01 0.5399999875E+02 0.1757718152E-06
0.1300000000E-02 0.1409735282E+01 -.9550961742E-01 0.5399999854E+02 0.2057358214E-06
0.1400000000E-02 0.1409735308E+01 -.9550961553E-01 0.5399999830E+02 0.2380562902E-06
0.1500000000E-02 0.1409735336E+01 -.9550961351E-01 0.5399999805E+02 0.2727332597E-06
0.1600000000E-02 0.1409735366E+01 -.9550961134E-01 0.5399999778E+02 0.3097667737E-06
0.1700000000E-02 0.1409735397E+01 -.9550960904E-01 0.5399999750E+02 0.3491520883E-06
0.1800000000E-02 0.1409735431E+01 -.9550960660E-01 0.5399999720E+02 0.3908972575E-06
0.1900000000E-02 0.1409735466E+01 -.9550960401E-01 0.5399999688E+02 0.4349987441E-06
0.2000000000E-02 0.1409735504E+01 -.9550960129E-01 0.5399999654E+02 0.4814565488E-06
0.2100000000E-02 0.1409735543E+01 -.9550959857E-01 0.5399999618E+02 0.5196986434E-06
0.2200000000E-02 0.1409735584E+01 -.9550959557E-01 0.5399999581E+02 0.5703721998E-06
0.2300000000E-02 0.1409735627E+01 -.9550959244E-01 0.5399999542E+02 0.6234026638E-06
0.2400000000E-02 0.1409735672E+01 -.9550958917E-01 0.5399999501E+02 0.6787900349E-06
0.2500000000E-02 0.1409735719E+01 -.9550958575E-01 0.5399999459E+02 0.7365343127E-06
0.2600000000E-02 0.1409735768E+01 -.9550958220E-01 0.5399999415E+02 0.7966354965E-06
0.2700000000E-02 0.1409735819E+01 -.9550957851E-01 0.5399999369E+02 0.8590935857E-06
0.2800000000E-02 0.1409735871E+01 -.9550957468E-01 0.5399999321E+02 0.9239085797E-06
0.2900000000E-02 0.1409735926E+01 -.9550957071E-01 0.5399999272E+02 0.9910804777E-06
0.3000000000E-02 0.1409735982E+01 -.9550956660E-01 0.5399999221E+02 0.1060609279E-05
0.3100000000E-02 0.1409736041E+01 -.9550956236E-01 0.5399999168E+02 0.1132494982E-05
0.3200000000E-02 0.1409736101E+01 -.9550955797E-01 0.5399999114E+02 0.1206737586E-05
0.3300000000E-02 0.1409736163E+01 -.9550955344E-01 0.5399999057E+02 0.1283337090E-05
0.3400000000E-02 0.1409736228E+01 -.9550954878E-01 0.5399998999E+02 0.1362293493E-05
0.3500000000E-02 0.1409736294E+01 -.9550954397E-01 0.5399998939E+02 0.1443606793E-05
0.3600000000E-02 0.1409736362E+01 -.9550953903E-01 0.5399998878E+02 0.1527276989E-05
